Notice Number,Ticket Number,Issue Date,Violation Location,Zip Code,Violation Code,Violation Description,Unit,Unit Description,Officer,Vehicle Make,License Plate Type,Fine Level 1 Amount,Fine Level 2 Amount,Current Amount Due,Total Payments,Ticket Queue,Ticket Queue Date,Notice Level,Hearing Dispo,Hearing Reason
5220652950,6048485127,1/1/21 12:53,4433 N WESTERN,607123835,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,200,Paid,4/8/2021,FINL,,
5234884670,7009321974,1/1/21 12:53,100 W CHICAGO AVENUE,618663509,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,3/22/2021,DETR,,
5234884330,7009321816,1/1/21 12:53,400 E 31ST STREET,60651,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,4/2/2021,DETR,Liable,
5229623320,7009321820,1/1/21 12:53,4800 W 47TH ST,60139,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,1/27/2021,VIOL,,
5222710510,6048485114,1/1/21 12:53,5520 S WESTERN,606344089,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,2/9/2021,VIOL,,
5234909050,6048485116,1/1/21 12:54,1111 N HUMBOLDT,60108,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,TRK,0,0,0,0,Warning,1/17/2021,,,
5161425730,7009321875,1/1/21 12:54,7600 S STONY ISLAND A,606376409,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,200,0,Notice,1/14/2021,FINL,,
5138721400,6048485118,1/1/21 12:54,5520 S WESTERN,852010000,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/10/2021,,,
5234909060,6048485115,1/1/21 12:54,5885 N RIDGE AVE,602012554,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5235412020,7009324690,1/1/21 12:56,6400 W DEVON AVENUE,60140,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,TXI,100,200,200,0,Notice,2/10/2021,FINL,,
5222001380,7009321814,1/1/21 12:56,3100 S DR MARTIN L KING,604382631,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,2/14/2021,VIOL,,
5235493690,6048485119,1/1/21 12:57,10318 S INDIANAPOLIS,49201,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,2/21/2021,,,
5230849620,6048485120,1/1/21 12:58,2912 W ROOSEVELT,60153,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5213851460,71925878,1/1/21 12:58,228 S DESPLAINES,606615538,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,716,CPD,4064,TOYT,PAS,60,120,0,60,Paid,2/10/2021,VIOL,,
5190515850,6048485121,1/1/21 12:58,1142 W IRVING PARK,606122918,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,FINL,,
5227221490,6048485122,1/1/21 12:59,8345 S ASHLAND AVE,604105341,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,2/9/2021,VIOL,,
5234909070,6048485123,1/1/21 12:59,8318 S ASHLAND AVE,60478,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5234958130,7009321863,1/1/21 13:00,800 W 99TH ST,604552214,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,2/12/2021,VIOL,,
5231647470,6048485124,1/1/21 13:00,7422 S JEFFERY,606455573,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,SEIZ,,
5161137340,71789709,1/1/21 13:00,927 W CULLOM,606594399,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,19,CPD,3774,JEEP,PAS,60,120,120,0,Notice,2/19/2021,FINL,,
0,72159253,1/1/21 13:00,6011 S KOLIN,,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,8,CPD,16642,LEXU,PAS,60,120,60,0,Define,1/11/2021,,,
0,72159254,1/1/21 13:00,6010 S KOLIN,,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,8,CPD,16642,FORD,PAS,60,120,60,0,Define,1/11/2021,,,
5229712540,6048485130,1/1/21 13:01,8318 S ASHLAND AVE,608272333,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,100,0,Bankruptcy,1/27/2021,VIOL,,
5235121000,7009321986,1/1/21 13:01,400 S WESTERN AVENUE,60426,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,16.66,83.34,Notice,1/14/2021,DETR,,
5234884430,7009321871,1/1/21 13:01,7900 S HALSTED STREET,60415,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,200,Paid,5/14/2021,FINL,Liable,
5234898700,7009323513,1/1/21 13:01,2400 W NORTH AVE,60640,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,200,0,Notice,1/14/2021,FINL,,
5231895860,6048485129,1/1/21 13:01,4124 W FOSTER AVE,600151251,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5234953580,6048485132,1/1/21 13:02,2416 W 103RD ST,606432741,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5199505460,6048485133,1/1/21 13:02,6250 W FULLERTON,606392019,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,200,Paid,4/4/2021,FINL,,
5233924700,6048485134,1/1/21 13:03,1334 W GARFIELD BLVD,61401,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,SEIZ,,
5234387970,6048485135,1/1/21 13:03,8020 W FOREST PRESERVE AV,60181,9101020*,SPEED VIOLATION 6-10,SPD,Speed,SPEED,OTHR,PAS,35,70,70,0,Notice,1/14/2021,FINL,,
5234884460,7009321895,1/1/21 13:04,2426 N DAMEN AVE,605276091,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,TRK,100,200,0,100,Paid,1/27/2021,VIOL,,
5230047260,6048485138,1/1/21 13:04,10318 S INDIANAPOLIS,606331318,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,3/4/2021,DETR,,
5212660880,7009321830,1/1/21 13:04,4200 S CICERO AVENUE,606293924,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,2/18/2021,DETR,Liable,
5234910400,6048485137,1/1/21 13:04,1901 E 75TH ST,62526,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5235025160,6048485136,1/1/21 13:04,445 W 127TH,452201612,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/24/2021,,,
5193967540,6048485139,1/1/21 13:05,3047 W JACKSON BLVD,600852740,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,200,Paid,4/24/2021,FINL,,
5234377160,6048485140,1/1/21 13:05,3655 W JACKSON,606442313,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,TMP,0,0,0,0,Warning,1/17/2021,,,
5234918930,71915767,1/1/21 13:06,2658 S KILDARE AVE,60623,0964150B,PARKING/STANDING PROHIBITED ANYTIME,10,CPD,4509,DODG,PAS,75,150,0,75,Paid,2/4/2021,VIOL,,
5211775880,6048485141,1/1/21 13:06,3843 S WESTERN,606475234,9101020*,SPEED VIOLATION 6-10,SPD,Speed,SPEED,OTHR,PAS,35,70,0,35,Paid,1/28/2021,VIOL,,
5232384430,7009321975,1/1/21 13:06,100 W CHICAGO AVENUE,60609,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,200,0,Notice,1/14/2021,DLS,,
5223143630,7009321924,1/1/21 13:07,3200 N KEDZIE AVE,608043307,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,TRK,100,200,0,100,Paid,2/3/2021,VIOL,,
5235814790,7009323515,1/1/21 13:07,1 N HALSTED STREET,60621,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,5/22/2021,DETR,,
5202470530,6048485142,1/1/21 13:07,1142 W IRVING PARK,600478127,9101020*,SPEED VIOLATION 6-10,SPD,Speed,SPEED,OTHR,PAS,35,70,0,35,Paid,2/12/2021,VIOL,,
5224141910,7009321923,1/1/21 13:07,3200 N KEDZIE AVE,607142936,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,1/31/2021,VIOL,,
5022701340,7009325271,1/1/21 13:08,5200 W MADISON STREET,606441627,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,100,0,Notice,1/14/2021,DETR,,
5209972910,7009322852,1/1/21 13:09,2800 W DIVERSEY,60005,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,2/9/2021,VIOL,,
5234898670,7009323503,1/1/21 13:10,2600 S KEDZIE AVENUE,60623,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,1/27/2021,VIOL,,
5229938240,6048485143,1/1/21 13:10,1315 W GARFIELD BLVD,606284801,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,SEIZ,,
5234884710,7009321987,1/1/21 13:10,400 S WESTERN AVENUE,60624,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,200,0,Notice,1/14/2021,FINL,,
5165492360,7009321964,1/1/21 13:11,100 N CICERO AVENUE,60624,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,200,0,Notice,1/14/2021,SEIZ,,
5234898690,7009323511,1/1/21 13:11,3000 W CHICAGO AVENUE,606322406,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,200,0,Notice,1/14/2021,FINL,,
5207814830,6048485144,1/1/21 13:12,445 W 127TH,606345147,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,2/14/2021,VIOL,,
5234948440,71915768,1/1/21 13:12,2658 S KEDVALE,60623,0964150B,PARKING/STANDING PROHIBITED ANYTIME,10,CPD,4509,CHEV,PAS,75,150,0,75,Paid,2/10/2021,VIOL,,
5209054910,6048485145,1/1/21 13:12,6523 N WESTERN,606414321,9101020*,SPEED VIOLATION 6-10,SPD,Speed,SPEED,OTHR,PAS,35,70,0,70,Paid,5/6/2021,FINL,,
5232066850,6048485147,1/1/21 13:13,10318 S INDIANAPOLIS,60619,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,SEIZ,,
5231462620,6048485146,1/1/21 13:13,140 N ASHLAND,605065720,9101020*,SPEED VIOLATION 6-10,SPD,Speed,SPEED,OTHR,PAS,35,70,0,35,Paid,2/7/2021,VIOL,,
5183903390,6048485148,1/1/21 13:14,536 E MORGAN DR,606155413,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,1/26/2021,VIOL,,
5234232900,6048485149,1/1/21 13:14,5816 W JACKSON,604021443,9101020*,SPEED VIOLATION 6-10,SPD,Speed,SPEED,OTHR,PAS,35,70,70,0,Notice,1/14/2021,FINL,,
5217686960,6048485152,1/1/21 13:15,140 N ASHLAND,606122929,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5222349980,6048485151,1/1/21 13:15,536 E MORGAN DR,608272816,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,1/27/2021,VIOL,,
5234110220,6048485150,1/1/21 13:15,141 N ASHLAND,60202,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5234207150,7009321827,1/1/21 13:15,800 W ROOSEVELT ROAD,60612,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,TMP,100,200,200,0,Notice,1/14/2021,FINL,,
5214913670,6048485154,1/1/21 13:16,6909 S KEDZIE,606294843,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,3/1/2021,DETR,,
5234958150,7009321910,1/1/21 13:16,6400 N SHERIDAN ROAD,60626,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,3/3/2021,DETR,,
5229564640,7009322855,1/1/21 13:16,3400 W DIVERSEY AVENUE,606185319,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,2/3/2021,VIOL,,
5234958120,7009321840,1/1/21 13:17,2200 S PULASKI,625212707,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,200,0,Notice,1/14/2021,FINL,,
5210881300,7009321842,1/1/21 13:18,7100 S KEDZIE AVENUE,606292514,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,3/13/2021,DETR,,
5206383470,6048485155,1/1/21 13:19,3646 W MADISON,606241414,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5232882930,6048485156,1/1/21 13:19,140 N ASHLAND,333093058,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/24/2021,,,
5230650870,71526510,1/1/21 13:19,5204 S HONORE ST,606095639,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,9,CPD,4635,CHEV,PAS,60,120,0,60,Paid,2/27/2021,DETR,,
5230627280,7009322648,1/1/21 13:19,1 E 79TH STREET,606196722,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,0,Dismissed,3/15/2021,VIOL,Not Liable,Violation is Factually Inconsistent
5211027370,6048485157,1/1/21 13:20,1142 W IRVING PARK,60661,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,2/7/2021,VIOL,,
5222553480,6048485158,1/1/21 13:20,5520 S WESTERN,604284612,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,FINL,,
0,71883920,1/1/21 13:21,3012 N PULASKI,,0964100C,BLOCK ACCESS/ALLEY/DRIVEWAY/FIRELANE,25,CPD,19636,JEEP,PAS,150,300,150,0,Define,1/14/2021,,,
5227281970,6048485159,1/1/21 13:21,2416 W 103RD ST,601042064,9101020*,SPEED VIOLATION 6-10,SPD,Speed,SPEED,OTHR,PAS,35,70,0,70,Paid,4/26/2021,SEIZ,,
5232470030,6048485160,1/1/21 13:21,115 N OGDEN,60610,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,3/1/2021,DETR,,
5229130950,7009321841,1/1/21 13:22,6300 S PULASKI RD,604552072,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,3/20/2021,DETR,,
5217012630,7009323509,1/1/21 13:22,800 W FULLERTON AVENUE,60644,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,200,0,Notice,1/14/2021,SEIZ,,
5234884360,7009321831,1/1/21 13:22,4200 S CICERO AVENUE,604192123,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,4/5/2021,DETR,,
5173018690,6048485162,1/1/21 13:22,5520 S WESTERN,606362422,9101020*,SPEED VIOLATION 6-10,SPD,Speed,SPEED,OTHR,PAS,35,70,0,35,Paid,2/9/2021,VIOL,,
5138721400,6048485161,1/1/21 13:22,1315 W GARFIELD BLVD,852010000,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,2/5/2021,VIOL,,
5237436900,7009322140,1/1/21 13:23,7100 S COTTAGE GROVE,604262232,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,200,0,Bankruptcy,5/20/2021,SEIZ,,
5228238570,6048485164,1/1/21 13:24,10318 S INDIANAPOLIS,604383759,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,FINL,,
5234909080,6048485163,1/1/21 13:24,10318 S INDIANAPOLIS,604551734,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5234859780,6048485166,1/1/21 13:25,10318 S INDIANAPOLIS,463941118,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,2/8/2021,VIOL,,
5235823670,6048485165,1/1/21 13:25,2900 W OGDEN,464103206,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,FINL,,
5234909090,6048485168,1/1/21 13:26,3646 W MADISON,606442729,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5226251010,7009322853,1/1/21 13:26,2800 W DIVERSEY,600074922,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,2/5/2021,VIOL,,
5228246570,6048485169,1/1/21 13:26,1901 E 75TH ST,606495953,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,1/18/2021,VIOL,,
5232474300,6048485170,1/1/21 13:26,8345 S ASHLAND AVE,606281435,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5234505140,6048485167,1/1/21 13:26,536 E MORGAN DR,60629,9101020*,SPEED VIOLATION 6-10,SPD,Speed,SPEED,OTHR,PAS,35,70,70,0,Notice,1/14/2021,SEIZ,,
5233608880,7009321898,1/1/21 13:27,628 N MICHIGAN AVE,606231938,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,200,0,Notice,1/14/2021,FINL,,
5230686340,6048485171,1/1/21 13:27,536 E MORGAN DR,604464049,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,2/28/2021,DETR,,
5181976190,71674359,1/1/21 13:28,8230 S ELIZABETH,606441047,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,716,CPD,10612,FORD,PAS,60,120,0,60,Paid,6/21/2021,VIOL,,
5234909100,6048485172,1/1/21 13:28,3137 W PETERSON,60452,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,1/31/2021,VIOL,,
5234918400,71677214,1/1/21 13:28,849 E 88TH ST,606192619,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,716,CPD,2920,CHEV,PAS,60,120,120,0,Notice,1/14/2021,FINL,,
5213875510,7009321936,1/1/21 13:29,5600 W FULLERTON AVENU,603041765,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,200,Paid,4/8/2021,FINL,,
5226786490,71677213,1/1/21 13:29,852 E 88TH,606203442,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,716,CPD,18913,TOYT,PAS,60,120,0,60,Paid,2/10/2021,VIOL,,
5169781660,71677212,1/1/21 13:29,862 E 88TH ST,605022306,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,716,CPD,2920,GMC,PAS,60,120,120,0,Notice,1/14/2021,FINL,,
5232452090,7009321960,1/1/21 13:29,4800 W CHICAGO AVENUE,60623,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,2/18/2021,DETR,Liable,
5208661580,6048485173,1/1/21 13:30,4433 N WESTERN,606134111,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,200,Paid,5/27/2021,FINL,,
5232672830,71885694,1/1/21 13:30,633 N MICHIGAN,600642430,0964150B,PARKING/STANDING PROHIBITED ANYTIME,18,CPD,16996,MERZ,PAS,75,150,150,0,Notice,1/21/2021,FINL,,
5234953590,6048485174,1/1/21 13:30,10318 S INDIANAPOLIS,627031517,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5164449240,7009321876,1/1/21 13:30,6700 S WESTERN AVENUE,60629,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,2/4/2021,VIOL,,
5234807850,71796133,1/1/21 13:31,3214 N LINDER,606243539,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,16,CPD,19473,DODG,PAS,60,120,120,0,Notice,1/14/2021,DLS,,
5176123780,7009321887,1/1/21 13:31,340 W UPPER WACKER DR,606131017,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,2/8/2021,VIOL,,
5229805220,7009321817,1/1/21 13:31,400 E 31ST STREET,60619,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,3/22/2021,DETR,,
5234884340,7009321823,1/1/21 13:32,4400 W OGDEN AVENUE,608032208,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,SOX,100,200,0,100,Paid,3/15/2021,DETR,,
5212033050,7009321884,1/1/21 13:32,5232 N MILWAUKEE AVE,606344117,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,3/19/2021,DETR,,
5230960440,6048485176,1/1/21 13:32,445 W 127TH,604191364,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,3/22/2021,DETR,,
5228012460,7009321913,1/1/21 13:32,4800 N ASHLAND AVENUE,606604459,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,2/28/2021,DETR,,
5232715170,6048485178,1/1/21 13:32,2900 W OGDEN,60623,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,SEIZ,,
5233919710,6048485175,1/1/21 13:32,5529 S WESTERN,60629,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,3/2/2021,DETR,,
5226904030,6048485177,1/1/21 13:32,1142 W IRVING PARK,606407098,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,3/21/2021,DETR,,
5202532800,71477346,1/1/21 13:32,8214 S ELIZABETH,606204788,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,716,CPD,6964,DODG,PAS,60,120,0,60,Paid,1/15/2021,,,
5220793350,6048485179,1/1/21 13:32,2900 W OGDEN,606226249,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,2/28/2021,DETR,,
5237716820,6048485180,1/1/21 13:33,10318 S INDIANAPOLIS,471408839,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,6/6/2021,,,
5232520750,6048485181,1/1/21 13:33,3100 W AUGUSTA,606444807,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,FINL,,
5234884640,7009321959,1/1/21 13:33,3400 W NORTH AVE,606241145,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,200,Paid,4/5/2021,FINL,,
5234495160,71901422,1/1/21 13:33,2735 E 75TH ST,604094427,0964140B,PARK OR STAND IN BUS/TAXI/CARRIAGE STAND,3,CPD,7416,VOLK,PAS,100,200,200,0,Notice,2/1/2021,FINL,,
5163435340,6048485184,1/1/21 13:34,5330 S COTTAGE GROVE,606492537,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,DLS,,
0,71477345,1/1/21 13:34,8251 S ELIZABETH,606284112,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,716,CPD,6964,MERC,PAS,60,120,60,0,Define,1/11/2021,,,
5187863350,6048485182,1/1/21 13:34,8006 W ADDISON ST,607071257,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,FINL,,
5234909120,6048485183,1/1/21 13:34,2900 W OGDEN,606321001,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5220064950,7009321922,1/1/21 13:35,3200 N KEDZIE AVENUE,606086795,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,200,0,Notice,1/14/2021,FINL,,
5234780890,6048485186,1/1/21 13:35,3655 W JACKSON,60637,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5234909130,6048485185,1/1/21 13:35,445 W 127TH,608031740,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5224673790,71677215,1/1/21 13:36,814 E 88TH ST,606196927,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,716,CPD,18913,MERC,PAS,60,120,120,0,Notice,1/14/2021,SEIZ,,
5215041540,6048485187,1/1/21 13:36,5454 W IRVING PARK,605045089,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,2/14/2021,VIOL,,
5202890650,71674360,1/1/21 13:37,8109 S ELIZABETH,606203857,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,716,CPD,10612,NISS,PAS,60,120,0,60,Paid,1/26/2021,VIOL,,
5234591990,71795137,1/1/21 13:37,5458 W BYRON,60641,0964100A,WITHIN 15' OF FIRE HYDRANT,16,CPD,5776,NISS,PAS,150,300,300,0,Notice,1/14/2021,SEIZ,,
5235025170,6048485188,1/1/21 13:38,4124 W FOSTER AVE,532043921,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/24/2021,,,
5234909140,6048485190,1/1/21 13:39,3034 W FOSTER,60714,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
